FeatureCode,FeatureName,DateCode,Value,Energy Consuming Sector
S12000029,South Lanarkshire,2010,395.092,Industrial
S12000045,East Dunbartonshire,2010,8.197,Agriculture
S12000045,East Dunbartonshire,2010,10.86,Domestic
S12000045,East Dunbartonshire,2010,833.447,Domestic
S12000045,East Dunbartonshire,2010,1.545,Domestic
S12000045,East Dunbartonshire,2010,7.275,Rail
S12000045,East Dunbartonshire,2010,464.302,Road Transport
S12000039,West Dunbartonshire,2010,1.012,Domestic
S12000013,Na h-Eileanan Siar,2010,1.11,Commercial
S12000038,Renfrewshire,2010,0.0,Rail
S12000038,Renfrewshire,2010,0.002,Agriculture
S12000039,West Dunbartonshire,2010,10.201,Domestic
S12000023,Orkney Islands,2010,34.124,Industrial
S12000023,Orkney Islands,2010,0.002,Industrial
S12000023,Orkney Islands,2010,2.929,Commercial
S12000023,Orkney Islands,2010,0.01,Commercial
S12000023,Orkney Islands,2010,0.0,Commercial
S12000039,West Dunbartonshire,2010,0.169,Public Sector
S12000023,Orkney Islands,2010,0.0,Industrial
S12000023,Orkney Islands,2010,3.87,Industrial
S12000023,Orkney Islands,2010,0.226,Commercial
S12000029,South Lanarkshire,2010,2.513,Commercial
S12000040,West Lothian,2010,248.951,Commercial
S12000040,West Lothian,2010,332.492,Industrial
S12000029,South Lanarkshire,2010,286.696,Industrial
S12000023,Orkney Islands,2010,0.039,Industrial
S12000023,Orkney Islands,2010,28.244,Commercial
S12000023,Orkney Islands,2010,3.837,Domestic
S12000039,West Dunbartonshire,2010,0.0,Rail
S12000033,Aberdeen City,2010,449.675,Commercial
S12000033,Aberdeen City,2010,26.534,Industrial
S12000033,Aberdeen City,2010,15.426,Industrial
S12000033,Aberdeen City,2010,476.588,Industrial
S12000038,Renfrewshire,2010,0.187,Public Sector
S12000038,Renfrewshire,2010,1.042,Domestic
S12000033,Aberdeen City,2010,0.391,Commercial
S12000033,Aberdeen City,2010,0.093,Commercial
S12000033,Aberdeen City,2010,0.371,Industrial
S12000045,East Dunbartonshire,2010,198.526,Domestic
S12000045,East Dunbartonshire,2010,3.729,Domestic
S12000045,East Dunbartonshire,2010,1.641,Domestic
S12000045,East Dunbartonshire,2010,0.001,Agriculture
S12000023,Orkney Islands,2010,37.722,Industrial
S12000036,City of Edinburgh,2010,92.655,Road Transport
S12000038,Renfrewshire,2010,332.718,Domestic
S12000029,South Lanarkshire,2010,2313.22,Road Transport
S12000013,Na h-Eileanan Siar,2010,2.618,Domestic
S12000021,North Ayrshire,2010,2.629,Rail
S12000008,East Ayrshire,2010,849.654,Road Transport
S12000008,East Ayrshire,2010,87.688,Agriculture
S12000008,East Ayrshire,2010,4.929,Domestic
S12000008,East Ayrshire,2010,52.543,Domestic
S12000008,East Ayrshire,2010,33.552,Commercial
S12000017,Highland,2010,0.17,Agriculture
S12000021,North Ayrshire,2010,217.198,Commercial
S12000041,Angus,2010,125.597,Commercial
S12000042,Dundee City,2010,0.006,Public Sector
S12000042,Dundee City,2010,0.0,Agriculture
S12000017,Highland,2010,735.702,Domestic
S12000008,East Ayrshire,2010,0.109,Commercial
S12000008,East Ayrshire,2010,133.49,Industrial
S12000017,Highland,2010,28.089,Public Sector
S12000042,Dundee City,2010,0.225,Domestic
S12000017,Highland,2010,19.853,Domestic
S12000021,North Ayrshire,2010,290.083,Industrial
S12000008,East Ayrshire,2010,0.893,Public Sector
S12000026,Scottish Borders,2010,0.105,Agriculture
S12000026,Scottish Borders,2010,7.65,Domestic
S12000026,Scottish Borders,2010,11.631,Domestic
S12000026,Scottish Borders,2010,0.0,Rail
S12000026,Scottish Borders,2010,2.842,Public Sector
S12000034,Aberdeenshire,2010,73.796,Road Transport
S12000017,Highland,2010,635.415,Domestic
S12000017,Highland,2010,1974.693,Road Transport
S12000017,Highland,2010,40.169,Public Sector
S12000017,Highland,2010,55.149,Rail
S12000026,Scottish Borders,2010,110.906,Industrial
S12000026,Scottish Borders,2010,0.353,Industrial
S12000026,Scottish Borders,2010,160.995,Industrial
S12000026,Scottish Borders,2010,3.378,Commercial
S12000008,East Ayrshire,2010,4.539,Rail
S12000017,Highland,2010,3.67,Rail
S12000026,Scottish Borders,2010,5.995,Domestic
S12000026,Scottish Borders,2010,73.804,Industrial
S12000026,Scottish Borders,2010,151.904,Commercial
S12000048,Perth and Kinross,2010,0.173,Agriculture
S12000017,Highland,2010,30.863,Domestic
S12000049,Glasgow City,2010,13.035,Rail
S12000045,East Dunbartonshire,2010,102.805,Industrial
S12000045,East Dunbartonshire,2010,76.975,Commercial
S12000040,West Lothian,2010,1117.266,Domestic
S12000036,City of Edinburgh,2010,6.477,Domestic
S12000040,West Lothian,2010,581.443,Industrial & Commercial
S12000006,Dumfries and Galloway,2010,4.734,Commercial
S12000006,Dumfries and Galloway,2010,164.131,Industrial
S12000014,Falkirk,2010,1218.583,Road Transport
S12000006,Dumfries and Galloway,2010,261.285,Commercial
S12000006,Dumfries and Galloway,2010,21.77,Industrial
S12000006,Dumfries and Galloway,2010,276.923,Industrial
S12000040,West Lothian,2010,2.922,Domestic
S12000048,Perth and Kinross,2010,13.922,Domestic
S12000008,East Ayrshire,2010,28.758,Road Transport
S12000030,Stirling,2010,0.985,Industrial
S12000026,Scottish Borders,2010,0.295,Commercial
S12000026,Scottish Borders,2010,1.173,Industrial
S12000036,City of Edinburgh,2010,0.003,Agriculture
S12000030,Stirling,2010,3.576,Commercial
S12000030,Stirling,2010,63.582,Industrial
S12000008,East Ayrshire,2010,10.712,Domestic
S12000008,East Ayrshire,2010,211.274,Domestic
S12000008,East Ayrshire,2010,0.0,Rail
S12000008,East Ayrshire,2010,830.512,Domestic
S12000008,East Ayrshire,2010,282.846,Industrial & Commercial
S12000008,East Ayrshire,2010,5.77,Domestic
S12000008,East Ayrshire,2010,0.034,Agriculture
S12000021,North Ayrshire,2010,20.351,Road Transport
S12000008,East Ayrshire,2010,2.687,Public Sector
S12000041,Angus,2010,167.745,Industrial
S12000026,Scottish Borders,2010,0.243,Commercial
S12000021,North Ayrshire,2010,0.449,Public Sector
S12000026,Scottish Borders,2010,255.715,Agriculture
S12000026,Scottish Borders,2010,552.588,Domestic
S12000026,Scottish Borders,2010,137.966,Commercial
S12000013,Na h-Eileanan Siar,2010,4.752,Domestic
S12000034,Aberdeenshire,2010,308.581,Commercial
S12000013,Na h-Eileanan Siar,2010,3.488,Domestic
S12000045,East Dunbartonshire,2010,0.007,Commercial
S12000045,East Dunbartonshire,2010,0.0,Industrial
S12000026,Scottish Borders,2010,184.264,Industrial
S12000013,Na h-Eileanan Siar,2010,0.02,Agriculture
S12000045,East Dunbartonshire,2010,0.098,Industrial
S12000045,East Dunbartonshire,2010,46.182,Industrial
S12000045,East Dunbartonshire,2010,71.546,Commercial
S12000045,East Dunbartonshire,2010,0.102,Industrial
S12000045,East Dunbartonshire,2010,75.828,Industrial
S12000034,Aberdeenshire,2010,412.132,Industrial
S12000045,East Dunbartonshire,2010,0.435,Commercial
S12000041,Angus,2010,175.035,Domestic
S12000041,Angus,2010,0.242,Public Sector
S12000013,Na h-Eileanan Siar,2010,168.193,Road Transport
S12000021,North Ayrshire,2010,42.141,Agriculture
S12000021,North Ayrshire,2010,53.469,Domestic
S12000021,North Ayrshire,2010,623.583,Road Transport
S12000013,Na h-Eileanan Siar,2010,0.0,Rail
S12000013,Na h-Eileanan Siar,2010,1.01,Public Sector
S12000013,Na h-Eileanan Siar,2010,0.0,Rail
S12000040,West Lothian,2010,0.0,Commercial
S12000040,West Lothian,2010,0.054,Commercial
S12000040,West Lothian,2010,0.0,Industrial
S12000013,Na h-Eileanan Siar,2010,93.786,Domestic
S12000013,Na h-Eileanan Siar,2010,4.342,Public Sector
S12000041,Angus,2010,76.336,Agriculture
S12000041,Angus,2010,4.324,Domestic
S12000013,Na h-Eileanan Siar,2010,0.0,Domestic
S12000013,Na h-Eileanan Siar,2010,62.808,Industrial & Commercial
S12000026,Scottish Borders,2010,1.21,Public Sector
S12000026,Scottish Borders,2010,282.365,Domestic
S12000026,Scottish Borders,2010,32.22,Rail
S12000026,Scottish Borders,2010,902.639,Road Transport
S12000021,North Ayrshire,2010,5.764,Industrial
S12000021,North Ayrshire,2010,688.752,Commercial
S12000021,North Ayrshire,2010,141.962,Industrial
S12000021,North Ayrshire,2010,0.703,Industrial
S12000021,North Ayrshire,2010,1.3,Commercial
S12000005,Clackmannanshire,2010,135.469,Industrial
S12000021,North Ayrshire,2010,729.974,Industrial
S12000021,North Ayrshire,2010,0.162,Commercial
S12000021,North Ayrshire,2010,1383.841,Industrial
S12000017,Highland,2010,276.785,Agriculture
S12000017,Highland,2010,15.701,Domestic
S12000017,Highland,2010,867.44,Domestic
S12000017,Highland,2010,1022.349,Industrial & Commercial
S12000026,Scottish Borders,2010,322.23,Industrial & Commercial
S12000021,North Ayrshire,2010,347.822,Commercial
S12000008,East Ayrshire,2010,188.059,Industrial
S12000008,East Ayrshire,2010,66.624,Industrial
S12000008,East Ayrshire,2010,177.439,Commercial
S12000040,West Lothian,2010,0.711,Public Sector
S12000040,West Lothian,2010,2.504,Domestic
S12000008,East Ayrshire,2010,1.393,Commercial
S12000008,East Ayrshire,2010,0.065,Industrial
S12000040,West Lothian,2010,303.099,Domestic
S12000040,West Lothian,2010,0.0,Rail
S12000040,West Lothian,2010,8.38,Domestic
S12000040,West Lothian,2010,0.007,Agriculture
S12000040,West Lothian,2010,37.515,Domestic
S12000040,West Lothian,2010,26.388,Agriculture
S12000005,Clackmannanshire,2010,8.307,Road Transport
S12000040,West Lothian,2010,14.178,Rail
S12000040,West Lothian,2010,0.369,Public Sector
S12000005,Clackmannanshire,2010,101.431,Commercial
S12000008,East Ayrshire,2010,91.716,Industrial
S12000026,Scottish Borders,2010,279.423,Domestic
S12000049,Glasgow City,2010,3046.647,Road Transport
S12000035,Argyll and Bute,2010,135.821,Industrial
S12000019,Midlothian,2010,0.044,Commercial
S12000047,Fife,2010,3.63,Industrial
S12000041,Angus,2010,29.554,Road Transport
S12000050,North Lanarkshire,2010,907.185,Industrial & Commercial
S12000050,North Lanarkshire,2010,42.883,Domestic
S12000035,Argyll and Bute,2010,5.438,Rail
S12000035,Argyll and Bute,2010,668.042,Road Transport
S12000050,North Lanarkshire,2010,5.57,Domestic
S12000039,West Dunbartonshire,2010,100.838,Commercial
S12000005,Clackmannanshire,2010,236.9,Industrial & Commercial
S12000035,Argyll and Bute,2010,237.516,Industrial & Commercial
S12000035,Argyll and Bute,2010,304.718,Domestic
S12000010,East Lothian,2010,112.865,Commercial
S12000047,Fife,2010,73.121,Road Transport
S12000049,Glasgow City,2010,0.0,Commercial
S12000030,Stirling,2010,536.892,Domestic
S12000039,West Dunbartonshire,2010,134.677,Industrial
S12000035,Argyll and Bute,2010,347.169,Domestic
S12000035,Argyll and Bute,2010,7.933,Public Sector
S12000042,Dundee City,2010,0.437,Commercial
S12000035,Argyll and Bute,2010,0.0,Rail
S12000036,City of Edinburgh,2010,719.597,Commercial
S12000035,Argyll and Bute,2010,194.066,Domestic
S12000035,Argyll and Bute,2010,64.862,Public Sector
S12000010,East Lothian,2010,150.74,Industrial
S12000005,Clackmannanshire,2010,0.271,Public Sector
S12000005,Clackmannanshire,2010,1.422,Domestic
S12000010,East Lothian,2010,695.179,Road Transport
S12000018,Inverclyde,2010,14.556,Road Transport
S12000035,Argyll and Bute,2010,5.531,Domestic
S12000027,Shetland Islands,2010,3.638,Commercial
S12000005,Clackmannanshire,2010,339.081,Domestic
S12000047,Fife,2010,0.912,Commercial
S12000028,South Ayrshire,2010,3.455,Domestic
S12000028,South Ayrshire,2010,94.59,Agriculture
S12000005,Clackmannanshire,2010,0.024,Public Sector
S12000035,Argyll and Bute,2010,10.571,Domestic
S12000035,Argyll and Bute,2010,7.13,Domestic
S12000014,Falkirk,2010,407.975,Commercial
S12000027,Shetland Islands,2010,40.92,Commercial
S12000014,Falkirk,2010,14671.816,Industrial
S12000042,Dundee City,2010,255.36,Industrial
S12000017,Highland,2010,2.335,Commercial
S12000036,City of Edinburgh,2010,961.075,Industrial
S12000014,Falkirk,2010,2.421,Commercial
S12000049,Glasgow City,2010,2.3,Industrial
S12000030,Stirling,2010,92.548,Domestic
S12000039,West Dunbartonshire,2010,0.0,Industrial
S12000041,Angus,2010,0.148,Commercial
S12000049,Glasgow City,2010,0.0,Commercial
S12000042,Dundee City,2010,191.198,Commercial
S12000049,Glasgow City,2010,0.0,Industrial
S12000011,East Renfrewshire,2010,171.509,Domestic
S12000041,Angus,2010,0.138,Industrial
S12000011,East Renfrewshire,2010,113.443,Industrial & Commercial
S12000014,Falkirk,2010,0.0,Commercial
S12000014,Falkirk,2010,0.054,Commercial
S12000014,Falkirk,2010,0.0,Industrial
S12000035,Argyll and Bute,2010,107.296,Agriculture
S12000017,Highland,2010,12.839,Commercial
S12000050,North Lanarkshire,2010,2162.271,Domestic
S12000005,Clackmannanshire,2010,3.382,Domestic
S12000049,Glasgow City,2010,306.383,Industrial
S12000049,Glasgow City,2010,3.226,Commercial
S12000041,Angus,2010,11.4,Industrial
S12000049,Glasgow City,2010,0.0,Industrial
S12000005,Clackmannanshire,2010,0.002,Agriculture
S12000028,South Ayrshire,2010,174.855,Industrial
S12000019,Midlothian,2010,112.237,Industrial
S12000041,Angus,2010,168.56,Commercial
S12000036,City of Edinburgh,2010,9.667,Agriculture
S12000047,Fife,2010,0.206,Commercial
S12000047,Fife,2010,713.205,Industrial
S12000036,City of Edinburgh,2010,23.585,Domestic
S12000018,Inverclyde,2010,202.243,Industrial & Commercial
S12000018,Inverclyde,2010,165.168,Domestic
S12000018,Inverclyde,2010,0.921,Domestic
S12000018,Inverclyde,2010,513.407,Domestic
S12000018,Inverclyde,2010,0.633,Domestic
S12000047,Fife,2010,7.134,Commercial
S12000018,Inverclyde,2010,0.001,Agriculture
S12000018,Inverclyde,2010,0.0,Rail
S12000018,Inverclyde,2010,0.131,Public Sector
S12000036,City of Edinburgh,2010,2947.909,Domestic
S12000047,Fife,2010,30.044,Industrial
S12000047,Fife,2010,4636.191,Industrial
S12000050,North Lanarkshire,2010,1.159,Commercial
S12000042,Dundee City,2010,0.193,Commercial
S12000005,Clackmannanshire,2010,1.37,Domestic
S12000005,Clackmannanshire,2010,0.0,Rail
S12000042,Dundee City,2010,0.949,Agriculture
S12000042,Dundee City,2010,6.434,Domestic
S12000017,Highland,2010,292.476,Commercial
S12000041,Angus,2010,0.035,Commercial
S12000047,Fife,2010,537.47,Industrial
S12000033,Aberdeen City,2010,19.898,Public Sector
S12000017,Highland,2010,63.364,Industrial
S12000047,Fife,2010,402.427,Commercial
S12000005,Clackmannanshire,2010,96.11,Domestic
S12000017,Highland,2010,0.878,Industrial
S12000036,City of Edinburgh,2010,3.362,Domestic
S12000042,Dundee City,2010,0.001,Commercial
S12000036,City of Edinburgh,2010,0.816,Public Sector
S12000042,Dundee City,2010,446.558,Industrial & Commercial
S12000005,Clackmannanshire,2010,0.241,Rail
S12000005,Clackmannanshire,2010,9.046,Agriculture
S12000005,Clackmannanshire,2010,12.83,Domestic
S12000042,Dundee City,2010,175.508,Industrial
S12000011,East Renfrewshire,2010,0.0,Commercial
S12000011,East Renfrewshire,2010,0.0,Industrial
S12000042,Dundee City,2010,25.166,Road Transport
S12000030,Stirling,2010,3.601,Domestic
S12000030,Stirling,2010,319.792,Industrial & Commercial
S12000042,Dundee City,2010,296.854,Commercial
S12000042,Dundee City,2010,0.081,Industrial
S12000042,Dundee City,2010,0.0,Industrial
S12000005,Clackmannanshire,2010,254.616,Road Transport
S12000019,Midlothian,2010,84.036,Commercial
S12000027,Shetland Islands,2010,71.07,Industrial
S12000042,Dundee City,2010,11.517,Rail
S12000042,Dundee City,2010,777.88,Road Transport
S12000042,Dundee City,2010,0.473,Domestic
S12000042,Dundee City,2010,804.433,Domestic
S12000047,Fife,2010,1834.391,Commercial
S12000047,Fife,2010,1944.18,Industrial
S12000036,City of Edinburgh,2010,4.311,Domestic
S12000036,City of Edinburgh,2010,1680.673,Industrial & Commercial
S12000041,Angus,2010,178.648,Industrial
S12000018,Inverclyde,2010,2.99,Domestic
S12000042,Dundee City,2010,0.767,Industrial
S12000038,Renfrewshire,2010,37.286,Road Transport
S12000027,Shetland Islands,2010,0.287,Industrial
S12000042,Dundee City,2010,314.62,Industrial
S12000027,Shetland Islands,2010,0.0,Industrial
S12000042,Dundee City,2010,0.54,Public Sector
S12000036,City of Edinburgh,2010,0.0,Rail
S12000030,Stirling,2010,58.279,Agriculture
S12000027,Shetland Islands,2010,54.651,Industrial
S12000049,Glasgow City,2010,1258.561,Commercial
S12000011,East Renfrewshire,2010,0.125,Commercial
S12000019,Midlothian,2010,17.172,Road Transport
S12000011,East Renfrewshire,2010,1.445,Domestic
S12000018,Inverclyde,2010,0.0,Industrial
S12000038,Renfrewshire,2010,236.346,Commercial
S12000011,East Renfrewshire,2010,695.882,Domestic
S12000011,East Renfrewshire,2010,12.132,Domestic
S12000017,Highland,2010,654.536,Industrial
S12000028,South Ayrshire,2010,0.221,Commercial
S12000028,South Ayrshire,2010,17.333,Industrial
S12000018,Inverclyde,2010,0.027,Commercial
S12000028,South Ayrshire,2010,0.0,Industrial
S12000050,North Lanarkshire,2010,327.11,Industrial
S12000028,South Ayrshire,2010,130.921,Commercial
S12000011,East Renfrewshire,2010,0.0,Industrial
S12000028,South Ayrshire,2010,0.0,Commercial
S12000010,East Lothian,2010,23.102,Road Transport
S12000028,South Ayrshire,2010,197.892,Industrial
S12000033,Aberdeen City,2010,838.294,Industrial & Commercial
S12000028,South Ayrshire,2010,2.91,Industrial
S12000028,South Ayrshire,2010,286.635,Industrial
S12000011,East Renfrewshire,2010,13.86,Agriculture
S12000018,Inverclyde,2010,0.0,Commercial
S12000018,Inverclyde,2010,115.65,Industrial
S12000035,Argyll and Bute,2010,0.76,Commercial
S12000018,Inverclyde,2010,0.379,Industrial
S12000018,Inverclyde,2010,17.58,Industrial
S12000018,Inverclyde,2010,0.394,Commercial
S12000048,Perth and Kinross,2010,0.017,Commercial
S12000033,Aberdeen City,2010,2.814,Domestic
S12000028,South Ayrshire,2010,2.424,Commercial
S12000038,Renfrewshire,2010,315.657,Industrial
S12000030,Stirling,2010,32.002,Road Transport
S12000035,Argyll and Bute,2010,0.398,Industrial
S12000048,Perth and Kinross,2010,0.71,Commercial
S12000019,Midlothian,2010,0.149,Commercial
S12000048,Perth and Kinross,2010,4.164,Industrial
S12000019,Midlothian,2010,0.177,Industrial
S12000011,East Renfrewshire,2010,1.111,Domestic
S12000011,East Renfrewshire,2010,0.003,Agriculture
S12000048,Perth and Kinross,2010,3.518,Commercial
S12000030,Stirling,2010,4.358,Domestic
S12000030,Stirling,2010,1.769,Public Sector
S12000030,Stirling,2010,0.026,Agriculture
S12000030,Stirling,2010,207.497,Domestic
S12000030,Stirling,2010,0.0,Rail
S12000028,South Ayrshire,2010,0.314,Public Sector
S12000019,Midlothian,2010,1.238,Commercial
S12000048,Perth and Kinross,2010,105.389,Industrial
S12000048,Perth and Kinross,2010,0.004,Industrial
S12000019,Midlothian,2010,47.268,Industrial
S12000030,Stirling,2010,165.347,Industrial
S12000030,Stirling,2010,7.511,Domestic
S12000017,Highland,2010,413.288,Industrial
S12000017,Highland,2010,66.847,Road Transport
S12000030,Stirling,2010,41.559,Commercial
S12000036,City of Edinburgh,2010,53.686,Rail
S12000048,Perth and Kinross,2010,0.066,Industrial
S12000014,Falkirk,2010,40.856,Road Transport
S12000028,South Ayrshire,2010,740.26,Domestic
S12000036,City of Edinburgh,2010,932.889,Domestic
S12000019,Midlothian,2010,87.454,Industrial
S12000019,Midlothian,2010,0.011,Industrial
S12000019,Midlothian,2010,14.946,Industrial
S12000019,Midlothian,2010,82.516,Commercial
S12000028,South Ayrshire,2010,305.776,Industrial & Commercial
S12000018,Inverclyde,2010,0.0,Industrial
S12000028,South Ayrshire,2010,270.449,Commercial
S12000017,Highland,2010,309.981,Industrial
S12000011,East Renfrewshire,2010,55.871,Commercial
S12000033,Aberdeen City,2010,475.508,Domestic
S12000018,Inverclyde,2010,86.592,Commercial
